@relation d...1.10.
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute Y1 {'1','2','3'}
@data
-1.91192383432563,-1.80851838457663,-0.379013675707571,-2.17867323503344,-2.10329057090575,-2.72924806125607,-2.48153050687525,-1.60247554269905,-3.27633607989181,'1'
-1.13516396845258,-1.27170779218250,-0.365925889316646,1.52607758646023,3.96073525138126,1.91373925104275,1.75419895863024,1.96659238030943,1.78576207054758,'2'
-1.45708790864207,-2.78879032682892,-2.93444056014507,-2.42842798413842,-4.53551862840017,-3.47648722427223,-3.189469570794,-3.67863252592082,-3.33288183560115,'1'
-2.94420966357774,-2.38642647506975,-2.60795812983174,-0.965081640643088,-0.469393101631967,-1.15896071049401,-1.79478658394076,-1.85663800261481,-0.169723555596796,'1'
-1.41815774867061,-2.15302747327234,-2.14333513482027,0.678466336772537,3.6595266581608,2.29893785938127,2.03118805284455,2.61402318546342,1.45069314123180,'2'
0.568025044129988,0.70257130216162,0.869903302149763,-0.352603358099736,1.69780551869939,0.702937953814237,0.886677479533042,1.32369561117020,0.872950766930826,'2'
-1.36725566719976,-1.48580619263226,0.161107336621123,0.266908647024004,-0.101923218144416,0.450869228440997,-0.125166752446100,-0.370369292218351,0.0731535883759156,'2'
2.00285998408703,1.83155008948511,3.4907398743062,2.03746568410832,0.784122075409266,1.81805100144806,0.994635674179674,3.03007461740216,2.82997147490962,'3'
-1.44726899164402,-2.54893764475045,-3.17276182607147,0.490823345363189,-0.206653012406541,-2.52839569336426,-1.43880513774772,-2.62716834085273,-1.39335623990908,'1'
-2.05478348808010,-2.16347463074446,-4.52544320737119,-1.93534454228460,-1.96597424591319,-2.42654903405405,-2.36823115100291,-2.13446851198373,-3.05287210071100,'1'
-0.84144988592811,-1.85234879156081,-0.197749926839195,1.60218652690469,2.67311877303767,3.69318559793036,2.44860338755925,3.95385512383378,3.60180787742252,'2'
-1.28860726424669,0.218048874734477,-0.91466657037743,0.2643901400785,0.345450899563345,0.222620394465864,-1.01289123600176,-1.07653545391753,-0.666715647137037,'2'
1.62877350482289,0.406959649477984,-0.0991769995611297,2.28645135799290,3.79484152771351,2.58431094181871,2.84113261268238,2.05150008859304,2.54746662689421,'2'
2.44650567514934,2.88768691515479,5.17120057865155,4.47253110104695,3.10273195626028,2.00794326824511,1.07211453465035,3.82439140869603,1.86269628839909,'3'
0.823167720548265,0.376516410075258,1.09991887007718,4.13759974738993,2.95263059146547,3.44572076054887,3.08438454977134,4.69344695611109,4.97533036372149,'2'
1.95395266786761,1.73885868116965,1.56314504360137,5.77266219862504,2.57061849325151,2.74264428734901,2.52344568517093,3.42656021977477,2.55324360904735,'3'
-2.03326294319453,-2.4253702400299,-0.244897452135169,-3.26119087814885,-3.58282906005606,-2.23532899661581,-2.89290221261973,-3.62981008166904,-0.366515623132253,'1'
1.09260048829239,0.0853840869620531,-1.02991374004497,2.71216063905881,1.59921618977485,1.40221026353379,4.08173230548976,1.28271479663658,3.49527522452250,'2'
0.140114947034773,0.427685212184571,-0.656135970034558,1.571876563983,1.06994916865283,-0.200634681720525,-0.997893672737873,-0.461093004814718,-0.83473236029717,'2'
-2.67192344479847,-1.14911808348168,-3.09494811481864,1.15925494100713,-0.857322926920081,-0.646456403086774,-0.756272767038033,0.0789571213564736,-0.861176991346538,'1'
3.41651450453567,2.63275356549942,3.26991993889772,-2.03087029428866,-1.56500052337509,-2.31649083463165,-2.7135738696472,-2.87278392408263,-2.57726333281455,'3'
2.419282559394,4.52857352957693,3.55106970682542,-0.394885425354683,-3.02935230047611,-2.85819373919749,-3.21898590573592,-4.11489327283284,-3.96397408703475,'3'
-1.40139818021413,-0.107895411426405,0.365777217882701,3.98089733417708,4.0149542394528,2.22230895706055,1.58587465457943,2.30524048730947,0.946183601733332,'2'
-1.70177855519629,-1.16395971747253,-2.43469617357309,-2.66827584097689,-1.20686202329584,-1.77774888753952,-3.25809419644919,-1.82531912347898,-3.21582236332064,'1'
3.35075548346838,2.12589153447068,2.40615186348572,0.19062402701495,-0.461277408998621,-0.276632105284684,0.802369538642638,-0.652302362023192,-1.33139118729229,'3'
-3.79221770213501,-3.48181367698119,-1.69026849646995,1.01721827222124,-1.59756960556998,2.37104637700859,3.15087180045095,2.06320540569973,1.45410350567435,'1'
-2.83478095487394,-3.11222999986190,-2.57007733864099,2.68863849904352,2.24807956979056,1.86211281764476,2.09030545287064,1.45428471343795,2.47262157208385,'1'
-0.628069635332815,-1.04765787452596,-2.36175852394547,0.645075995881736,-1.38486745523604,0.737676311953287,0.451638497530343,1.69940855375887,-0.532079563912854,'2'
1.73252496968491,1.34675061432866,2.30890217989971,2.04886390727445,2.12624400703384,2.75273770359307,3.02525655857810,3.74575782238699,3.32881582505137,'3'
3.84337914013138,3.14343318705375,2.19208482037325,3.06467279523043,3.03921547755434,0.55967733298174,2.38723924936979,2.34824869417981,1.29733556887186,'3'
-3.48476208355951,-3.72237777520086,-0.721343183922089,-2.02459504117350,-2.25345490805020,-2.69978035303378,-1.83454659041722,-2.17665907230218,-2.88213704235976,'1'
1.87219081791815,2.11487277242468,4.66446797781936,2.83391626877174,3.02287986412554,3.31586469892231,1.70258885387823,2.44514484056934,1.51979499671719,'3'
-3.64570945587856,-3.77811688847458,-1.91629272779121,-2.28716989364432,-1.41318359438090,-4.24682475134533,-1.99738764116677,-2.90874087635251,-2.47862848113627,'1'
-3.43788139999295,-2.22597835250753,-2.00727330528801,-1.97370833223546,-2.02342341984041,-1.49826831474494,-2.83754303651884,-4.06651899158275,-3.94623616097978,'1'
0.713644643513141,-0.57409801611961,-0.404952044301404,0.499527932559368,-0.0102951368492141,1.06566916933912,-0.113398120607297,-1.22433634301297,-0.258716619100533,'2'
-2.84772288210671,-2.3360065391476,-3.62287458220934,-2.62182229065403,-2.97288648131392,-1.37475859575758,-3.55770948661884,-1.65077545330687,-3.83721636874501,'1'
-2.63224960193082,-2.27127702869227,-3.13836278386253,-3.80861599921966,-3.59395212901022,-2.24349847441606,-3.13579895068383,-2.47062698379943,-3.06721823288485,'1'
0.515162648083354,0.167305656779609,0.663415103731336,-0.725767224720688,-0.586385401246074,1.11126081052912,-0.470739483086135,-0.382538409986561,-0.738452586054853,'2'
2.10200651269592,2.04644435880674,0.414427521026732,2.03571078334782,4.43915436190721,3.01193618534365,3.61134987882785,2.96883297577309,1.33970974331855,'2'
-1.47717054578165,-1.02283265222774,-4.62149524045061,-1.57928944191117,-3.40067363823711,-1.85387118228336,-1.49606961599985,-1.28645936632652,-0.824019794262786,'1'
4.4340430797849,4.21668487416275,4.165411533157,1.79460959916541,2.03000886034863,2.44688505697221,1.91398145311824,2.07080723405341,2.43068552156878,'3'
3.13980072992272,3.12082594136429,3.82542486186682,2.66312045363633,2.81016929926423,2.03894423267037,1.69227966163091,2.66066740129039,3.78727585591193,'3'
2.26872794217518,0.0237984357696726,0.951403203246823,-0.503819486963035,1.47447672281098,0.802704342532855,-0.656063203703104,0.171439024930119,-0.0235273945063757,'3'
2.8729710171644,2.32649025629975,2.99953014251609,2.63980040644107,2.88548988694699,0.978934382944283,2.60132250653708,2.21370645488427,4.46582916901207,'3'
2.64445863135280,2.40608277696951,4.13478049846128,-0.41369938391312,-0.414040447395932,0.0510394276318598,0.448732445288378,0.305909592627973,-0.218283075676417,'3'
-0.879925742253928,-0.796561203834332,-2.2364074852782,0.805568844940136,2.06640829592606,-2.13422299135565,-0.530515090231266,-0.218803446021191,0.334293048816337,'1'
-2.7002050343179,-2.37401474901533,-1.20837827806334,-0.690845507769029,-0.469841436645467,0.39929956990117,-0.464386435228905,-0.574676366071705,0.0234420782895715,'1'
0.196152569500476,0.146804562079957,0.422368793312165,1.24880871803238,-0.565702678023721,-0.316030358918423,0.418451120271511,0.438095308581209,0.282292654438285,'2'
-1.95623909341555,-2.14721694687321,-2.96027307803019,-3.57922413556722,-3.54758439911720,-1.97416113072011,-2.97728680312918,-2.61706040491215,-2.09729107067802,'1'
2.79020392589344,2.44181784351423,3.7860764684316,2.95044534971307,1.91410664737865,1.43679538497436,3.24360867909188,2.48325474203236,3.6350517588305,'3'
3.44990614654565,2.86266402497564,0.998082380539088,3.05407566580487,3.59222891521963,1.09511724931193,2.07467931965079,1.03586065153446,0.931776418197812,'3'
4.19388174748731,3.62684259769245,2.99587243835284,3.45552316892352,3.11536517250103,3.21913616649399,2.39557204313046,2.46947036050664,2.89865068015182,'3'
2.60561209133477,1.12681268243956,3.07750664561263,1.38204497812084,3.70429787362276,3.66383580734209,2.58269894603657,1.67211318511417,2.29336606016746,'3'
2.61381803980761,2.73856364439176,2.82152891089746,0.716598795458235,4.53527478078429,1.74390829626670,2.81483889724224,3.91052543430018,2.55573150177806,'3'
0.458752299043865,-0.336331597322317,1.39191475385252,0.229921728237048,0.393900636308517,-2.11679852737225,1.17499894877304,0.633429460896031,0.415502798632622,'2'
1.14605919524161,0.924218007269604,0.628836985025776,1.28790825449341,3.93793954956338,2.35021233241458,2.90737103500085,2.32033665030904,2.81850793396202,'3'
2.63906457930916,3.03730463411115,1.73318092268199,2.12287731083695,2.94552100243137,1.31400338285846,2.64492613652450,1.38286423521353,2.10327507132687,'3'
-4.19888811700407,-2.33767032821726,-2.85080481415249,-2.50763921222959,-3.06331126107090,-0.498825994524047,-1.85375038003530,-1.76476067776148,-2.55736345726117,'1'
0.0580648750924651,1.06391646015742,-3.70301409992756,-1.51707565364631,-3.49539920409401,-1.53588288927617,-3.64446713589707,-1.89640370044563,-3.41182594560083,'1'
-1.67267594201505,-0.217663341223145,0.877038968786295,1.79792227341956,2.04081884211967,3.51206236605359,2.69186251055848,2.30114075012497,0.99339739868879,'2'
-1.82880839896144,-2.23896604794482,-2.03706698996275,-3.03444497117579,-4.89339632969985,-2.73921329139746,-3.30229665617437,-2.56867587856621,-2.57153083724719,'1'
-2.22662533969868,-1.17180070312901,0.955652149930342,-0.846821208443828,-0.608761468442682,-0.473859996065828,-1.09482130247122,-0.136164958423834,-0.163233342724341,'2'
0.573831318091684,1.04194462904374,1.72678385232975,-2.84288500674706,-0.353010899870492,-2.35210290641255,-1.95511651265694,-2.06019535672583,-1.08569390279837,'3'
0.266800334747361,-1.18912103628269,-1.28155602713953,-3.58051076992319,-2.35740542326707,-0.978608083216614,-1.79485761345414,-3.49481972500221,-1.78589861216373,'2'
1.65344408276868,0.618370499077442,1.43143495449522,0.98999861718492,1.13234145508803,1.55246237634723,-0.440333802647185,0.123680329889537,0.43537519322286,'3'
3.08025643097506,2.39576424208083,3.23095355723404,2.52154307652430,3.40574124829891,3.06102650905417,3.63454717449225,2.18826392796432,2.69132113633187,'3'
-3.58296564068186,-2.70888691725271,-2.01836865561882,-2.94691139774597,-2.66551494067876,-1.94067358243583,-3.21524956651497,-3.10688717486017,-2.28001372763442,'1'
-2.75096523745352,-1.41254442159259,-2.02664563905780,-2.52933974647217,-2.68331943181362,-1.44247583291755,-2.94645800110136,-1.59183561271125,-3.407387843862,'1'
0.241228688436115,0.867953618031958,-0.504309814744047,-0.969934124435048,0.662908920396157,0.58419346136769,-0.897828468705904,-1.96001768426898,-0.604120171539364,'2'
-2.88674550153987,-2.98087077685028,-2.67088927653528,-2.21524692088030,-3.40888265775109,-4.3023348122999,-0.568891019257002,-2.43832564863421,-1.81197194899125,'1'
1.98218719902751,0.921769378122594,2.1816220201844,2.67349577815577,4.88515050711025,4.25091945342201,2.10142943893556,3.33677565040528,1.15472107040921,'3'
-0.677829935605724,-1.48877013450988,0.467326454199271,-0.284786100349922,0.814367437774925,-0.461746200389443,-1.07891761486866,-2.15710913235798,-0.375835523896512,'2'
-3.64379211236604,-3.35310732923335,-2.23795832707871,2.01474871595796,2.45464084864255,1.94275680325573,2.14383816428458,2.07793460873817,3.09219223305796,'1'
1.49764335791948,1.45910843989832,2.38649372966003,1.28928171199197,2.74606247782431,3.12257564465832,2.82390373657098,2.79655962637769,4.48775351566267,'3'
3.31439791606131,3.08881881346437,3.61129643647445,1.55925678267256,3.25656818723208,3.23250454184081,2.42858089831471,1.93387947382303,2.69569124953702,'3'
-2.31372193981448,-4.24881477193897,-4.58851655038527,-3.31641337289966,-2.16329540648396,-2.26331703241198,-2.96837069495141,-1.95826810718576,-2.24136548276012,'1'
2.71352082870861,2.69501007478628,3.68021433012497,0.0741530067417568,3.61468226500208,1.05803973564331,2.99998095213240,2.72536745815487,1.65579254359863,'3'
-0.299556919619859,-0.652656701082225,-0.434399969681834,-2.5399588264,-2.39875221910447,-1.68741633921902,-2.12699153136599,-2.98222253731901,-3.19896180857512,'2'
-1.66790450903230,-0.628557493537239,-0.198372220076064,0.674904116162031,0.440292354108651,-0.174806959090946,0.747726042067716,-0.0983316252182467,1.40081265781529,'2'
2.45209148518470,2.75041332697114,0.492567346925618,1.81726770383579,1.50850484094236,0.722140385897386,2.74337674861872,3.51457124013039,4.0158228173207,'3'
0.329240794365325,-2.32940678138561,0.64608230422662,-0.773386101032381,-0.484096183993392,1.58060040660138,-0.664173752371685,0.419708169015207,-0.678282906760268,'2'
-3.28203634281574,-2.45271650441086,-1.96027569596990,-3.16176981268292,-2.20657894298844,-3.07836911731416,-2.0715141737081,-2.52962074949430,-2.8836777915861,'1'
